employee_id,persona,satisfaction_score,productivity_baseline,resistance_propensity,training_times_yr,digital_dexterity,collab_density,app_activation_rt,enps_score,email_vol_daily,meetings_per_week,teams_msg_daily,tickets_per_month,ticket_category,resolution_hrs,reopened_rate,support_dependency,frustration_level,app_crash_rate,avg_load_time_sec,session_duration_min,friction_level,dex_feedback,pulse_sat,logins_per_day,failed_logins_wk,lms_completion,assessment_score,time_to_complete_hr,churn_risk_flag,is_amplifier,gmm_cluster,PU_INITIAL,PEOU_INITIAL,resistance_weight,social_weight,threshold_awareness_to_interest,threshold_interest_to_trial,threshold_trial_to_adoption,is_amplifier_network
ec60f89d-b43c-4d1a-af66-a46a41f6e66d,Reluctant User,2.363,0.494,0.901,1,4.095,0.208,0.27,-28.7,25.82,5.86,3.86,7,App Crash,3.16,0.273,0.7,0.147,0.092,4.33,22.8,0.144,1.0,1.0,2,3,0.588,60.7,10.62,0,0,3,2.110685899322932,2.0930316917161416,0.6848081666666667,0.164097733294083,1.677861,2.7964350000000002,5.033583,False
f4c9d909-23d2-4751-9387-1ad72812983d,Reluctant User,2.684,0.385,0.871,0,3.697,0.206,0.299,-16.2,25.12,4.39,16.7,14,Hardware,8.13,0.198,1.0,0.151,0.34,5.51,28.4,0.233,1.0,1.0,4,2,0.349,74.6,10.69,0,0,3,0.7329997056226076,1.3920897669975696,0.6848081666666667,0.19090020606417427,1.677861,2.7964350000000002,5.033583,False
4c660003-f5a4-4c3f-aa03-202a86ec0b52,Reluctant User,2.456,0.514,0.878,1,3.141,0.246,0.321,-25.9,14.87,6.4,14.36,9,App Crash,5.88,0.303,0.9,0.181,0.179,4.07,19.9,0.185,1.0,1.0,1,6,0.363,55.0,11.48,1,0,3,1.8207241683838675,0.5587463574477352,0.6848081666666667,0.20121018545775687,1.677861,2.7964350000000002,5.033583,True
ee759735-453e-4666-a0a0-a46f05b11de2,Reluctant User,3.594,0.513,0.787,1,4.309,0.219,0.285,-32.8,31.14,5.14,10.48,2,Training Request,11.13,0.438,0.2,0.282,0.235,3.04,24.9,0.242,1.0,1.0,2,3,0.403,48.9,8.76,1,0,3,1.7721518987341764,2.3464686891648427,0.6848081666666667,0.18018987341772152,1.677861,2.7964350000000002,5.033583,False
ab6cedba-d9bd-411f-bd87-e32d844bcb15,Reluctant User,4.229,0.589,0.742,1,5.224,0.259,0.388,6.4,18.22,6.44,7.42,3,Password Reset,34.53,0.239,0.3,0.371,0.03,3.55,27.1,0.23,1.66,1.06,4,2,0.24,54.7,7.39,1,0,3,2.3064468648807765,3.794904658839463,0.6848081666666667,0.19926302619958788,1.677861,2.7964350000000002,5.033583,False
6b99dedf-0b6d-4f1c-891b-62c315ec2ac2,Reluctant User,3.193,0.513,0.837,2,5.09,0.237,0.39,-12.2,23.2,7.29,11.34,5,App Crash,17.91,0.418,0.5,0.325,0.244,6.34,27.8,0.299,1.0,1.0,3,0,0.505,50.7,7.61,0,0,3,2.5360612304974977,3.525869678246255,0.6848081666666667,0.1768953488372093,1.677861,2.7964350000000002,5.033583,False
03cb574b-b219-42fd-802f-602f6c10a961,Reluctant User,3.061,0.587,0.752,2,5.285,0.26,0.371,-7.1,23.26,5.82,12.44,4,Password Reset,1.76,0.436,0.4,0.21,0.308,4.74,29.7,0.245,1.0,1.01,3,1,0.247,49.3,7.46,0,0,3,2.2372681778039443,3.878093902276823,0.6848081666666667,0.20183102737709746,1.677861,2.7964350000000002,5.033583,False
82a2179e-dd01-48dc-bbb9-9f5b91110184,Reluctant User,3.248,0.409,0.821,0,4.367,0.243,0.28,-9.7,29.96,4.86,14.08,6,App Crash,10.03,0.227,0.6,0.179,0.163,7.75,25.3,0.216,1.0,1.0,2,2,0.222,39.2,8.7,0,0,3,0.4518692964380328,2.4596447529110192,0.6848081666666667,0.2320195760965558,1.677861,2.7964350000000002,5.033583,True
2f26dc8c-c816-4e5b-a310-a4bb98b4b9b1,Reluctant User,3.042,0.437,0.85,0,4.024,0.207,0.331,-21.0,22.63,4.88,14.45,5,Software Install,0.96,0.299,0.5,0.142,0.278,4.54,19.1,0.2,1.0,1.0,2,2,0.342,54.8,9.07,1,0,3,1.236385045628495,1.9340289953206058,0.6848081666666667,0.18140682955549015,1.677861,2.7964350000000002,5.033583,False
564383f9-16fc-4b56-a152-c7104c800e21,Reluctant User,3.698,0.461,0.879,2,3.334,0.17,0.379,-22.5,24.08,0.56,15.2,7,App Crash,4.84,0.288,0.7,0.166,0.185,6.27,27.8,0.201,1.0,1.0,2,3,0.219,61.1,10.66,1,0,3,1.2628790108919632,0.8485786489002822,0.6848081666666667,0.14853105681483664,1.677861,2.7964350000000002,5.033583,False
d4ed7203-53a9-460d-9dfe-590af96c6e26,Reluctant User,4.764,0.578,0.807,1,4.667,0.237,0.36,3.3,21.61,3.93,4.04,3,Software Install,2.01,0.336,0.3,0.167,0.28,5.97,25.2,0.227,1.61,1.08,3,1,0.532,43.9,8.24,0,0,3,2.9614365616720626,2.921901261139257,0.6848081666666667,0.1668139534883721,1.677861,2.7964350000000002,5.033583,False
6dabc1ca-aeee-4e90-8d54-d9252eb9debc,Reluctant User,2.593,0.425,0.86,2,4.74,0.216,0.285,-34.8,16.02,6.4,9.78,8,Password Reset,4.64,0.186,0.8,0.119,0.151,4.52,37.2,0.15,1.0,1.0,4,3,0.335,46.6,5.39,0,0,3,0.9243450103032081,3.1018221829921533,0.6848081666666667,0.1960341477774507,1.677861,2.7964350000000002,5.033583,True
003d7fee-bee6-45eb-aff3-72cc74632f0e,Reluctant User,2.163,0.46,0.84,1,4.374,0.186,0.379,-44.1,10.41,6.45,14.97,6,App Crash,13.89,0.103,0.6,0.152,0.062,3.88,38.5,0.134,1.0,1.0,3,3,0.006,45.7,7.39,1,0,3,0.6284957315278181,2.540052960593932,0.6848081666666667,0.1743099793935826,1.677861,2.7964350000000002,5.033583,False
7279ba37-a2b1-4213-bfaf-ad04cfa061e3,Reluctant User,3.819,0.385,0.788,1,3.617,0.244,0.352,-5.9,22.16,3.9,7.31,3,Hardware,8.03,0.391,0.3,0.237,0.204,2.6,13.3,0.206,1.0,1.0,4,4,0.382,40.0,11.31,0,0,3,1.064174271415955,1.2891914440830443,0.6848081666666667,0.2180341477774507,1.677861,2.7964350000000002,5.033583,False
7ae698fb-47b9-47d0-92c0-bdcd286be5e5,Reluctant User,3.305,0.403,0.788,1,4.689,0.213,0.342,-23.6,14.94,5.25,15.88,1,Password Reset,36.92,0.177,0.1,0.362,0.038,6.03,33.2,0.252,1.0,1.0,2,1,0.421,45.6,5.09,0,0,3,1.2672946717692082,2.935322781519413,0.6848081666666667,0.18600662349131586,1.677861,2.7964350000000002,5.033583,False
fc0a55ba-8874-4440-9cc0-8027ff270a5b,Reluctant User,3.969,0.525,0.807,1,4.172,0.217,0.402,-7.5,23.75,4.72,18.24,5,Access / Permissions,3.1,0.379,0.5,0.194,0.268,7.0,35.2,0.248,1.0,1.0,4,1,0.314,55.4,9.68,1,0,3,2.1151015602001766,2.1260413769754423,0.6848081666666667,0.17110229614365616,1.677861,2.7964350000000002,5.033583,False
0baff330-c94f-4bbe-b8c0-4f3603580730,Reluctant User,2.575,0.469,0.821,1,4.52,0.211,0.347,-25.0,22.74,6.03,15.77,2,Password Reset,5.93,0.393,0.2,0.222,0.161,2.82,13.5,0.188,1.0,1.0,3,1,0.211,40.6,7.42,1,0,3,1.1569031498380915,2.7238431495834488,0.6848081666666667,0.18658934353841627,1.677861,2.7964350000000002,5.033583,False
b3ffb562-9049-4dfa-820f-97a2c85c5478,Reluctant User,3.041,0.542,0.754,3,5.13,0.259,0.502,0.2,22.62,8.31,13.65,5,App Crash,3.86,0.341,0.5,0.183,0.222,4.64,32.8,0.204,1.1,1.14,2,1,0.349,56.2,6.43,0,0,3,2.7848101265822773,3.6691534768992664,0.6848081666666667,0.18687341772151903,1.677861,2.7964350000000002,5.033583,False
463c45ff-d0c1-4630-84d5-81d9eb57f328,Reluctant User,2.724,0.471,0.803,2,4.684,0.226,0.339,-18.0,16.74,6.06,9.21,4,Access / Permissions,2.81,0.471,0.4,0.233,0.265,4.2,36.0,0.238,1.0,1.0,4,1,0.307,48.9,8.99,0,0,3,1.4188990285546068,2.939312963254055,0.6848081666666667,0.1939328819546659,1.677861,2.7964350000000002,5.033583,False
f38a349a-5c0f-4cd2-a566-9139c5d4249f,Reluctant User,3.548,0.621,0.73,2,4.64,0.228,0.39,-14.5,27.18,3.99,12.13,3,Password Reset,39.95,0.154,0.3,0.374,0.32,6.03,17.5,0.344,1.0,1.0,1,2,0.253,45.9,11.32,0,0,3,2.5890491610244326,2.780431181456537,0.6848081666666667,0.16896967912864294,1.677861,2.7964350000000002,5.033583,False
f705f3b3-fdd8-4ed2-a2a2-2f7569512511,Reluctant User,4.903,0.551,0.663,2,4.913,0.209,0.401,-6.5,24.37,4.88,5.62,1,VPN / Network,4.22,0.298,0.1,0.166,0.305,4.71,24.6,0.222,1.0,1.0,5,0,0.243,62.9,8.88,1,0,3,2.093023255813953,3.3128181565360393,0.6848081666666667,0.16525581395348837,1.677861,2.7964350000000002,5.033583,True
89d375b6-ee26-49c5-9178-a1b8b6448bc8,Reluctant User,3.103,0.529,0.782,2,5.316,0.231,0.373,-7.3,16.09,7.1,7.88,1,Software Install,22.62,0.353,0.1,0.332,0.297,7.18,28.9,0.327,1.0,1.0,7,2,0.377,49.7,7.67,0,0,3,2.201942890785988,3.857417506015501,0.6848081666666667,0.18013511922284367,1.677861,2.7964350000000002,5.033583,False
2e91f737-f22d-4b37-894e-2dc219e4352d,Reluctant User,3.761,0.597,0.841,2,4.384,0.264,0.391,-10.2,32.34,2.89,8.16,4,Software Install,5.27,0.267,0.4,0.16,0.061,4.62,32.7,0.145,1.0,1.0,3,5,0.459,51.9,5.61,1,0,3,3.023255813953489,2.5464614342889624,0.6848081666666667,0.1841860465116279,1.677861,2.7964350000000002,5.033583,False
f4d0a75b-2923-415f-991a-f5de28b488fa,Reluctant User,3.241,0.509,0.958,1,3.92,0.177,0.265,-20.5,20.95,4.08,11.25,9,App Crash,3.07,0.194,0.9,0.111,0.462,3.35,17.1,0.227,1.0,1.0,3,4,0.411,74.9,8.0,1,0,3,1.6779511333529584,1.7476995997726807,0.6848081666666667,0.14730026493965262,1.677861,2.7964350000000002,5.033583,False
757775f3-05dc-4fac-8553-0523bcca659c,Reluctant User,4.6,0.512,0.747,2,5.156,0.219,0.318,-4.6,15.33,6.06,9.43,5,App Crash,1.07,0.27,0.5,0.13,0.158,4.5,38.6,0.157,1.0,1.06,1,3,0.17,46.0,5.54,1,0,3,1.2246099499558425,3.7498035137782186,0.6848081666666667,0.19218104209596704,1.677861,2.7964350000000002,5.033583,True
8408ab62-e4d3-430a-95d0-1bcc946ecf6b,Reluctant User,3.148,0.481,0.805,1,4.752,0.215,0.408,-2.4,18.21,6.94,12.05,3,Access / Permissions,21.65,0.147,0.3,0.232,0.224,4.66,6.7,0.23,1.0,1.0,2,1,0.428,78.4,7.58,0,0,3,2.1533706211362964,3.052972685392308,0.6848081666666667,0.16870253164556961,1.677861,2.7964350000000002,5.033583,False
bb52ae6c-7651-4dda-bffa-9a3c90d554dd,Reluctant User,1.912,0.424,0.84,0,3.658,0.225,0.344,-26.4,14.46,5.91,14.51,7,Password Reset,0.45,0.06,0.7,0.03,0.252,5.99,40.2,0.151,1.0,1.0,3,5,0.445,53.5,8.07,0,0,3,1.5013246982631732,1.4001910450648711,0.6848081666666667,0.1912201942890786,1.677861,2.7964350000000002,5.033583,True
3ea56582-60ea-4ce3-9edb-64d63b1a3abe,Reluctant User,1.892,0.504,0.896,1,4.939,0.164,0.222,-45.2,28.8,4.09,8.16,5,VPN / Network,45.09,0.329,0.5,0.492,0.243,4.64,32.5,0.366,1.0,1.0,3,1,0.513,43.2,3.48,1,0,3,1.7515454813070355,3.2318053758630283,0.6848081666666667,0.13527465410656464,1.677861,2.7964350000000002,5.033583,False
0ed6f992-cde3-46a8-91e0-961a393da39f,Reluctant User,3.509,0.446,0.811,2,4.087,0.223,0.377,-8.4,27.4,5.8,11.59,3,VPN / Network,6.21,0.409,0.3,0.232,0.316,5.86,20.8,0.269,1.0,1.24,0,2,0.256,50.8,10.98,0,0,3,1.2525758021783928,1.9746563002551292,0.6848081666666667,0.19506755961142183,1.677861,2.7964350000000002,5.033583,False
1ac8d6e0-b527-4f2e-a8dc-0e2bbd7269a9,Reluctant User,3.515,0.541,0.743,2,5.187,0.192,0.317,-19.5,25.7,5.62,9.34,3,Hardware,2.62,0.357,0.3,0.18,0.256,4.01,35.6,0.207,1.0,1.0,4,1,0.354,58.9,5.72,0,0,3,1.9752722990874299,3.7562119874732494,0.6848081666666667,0.15407477185752136,1.677861,2.7964350000000002,5.033583,False
22119447-5266-4513-beee-256bf32a4065,Reluctant User,2.94,0.529,0.711,1,5.267,0.251,0.385,-19.0,24.76,5.53,11.76,2,Password Reset,7.48,0.209,0.2,0.151,0.359,4.76,16.5,0.231,1.0,1.0,6,1,0.422,74.3,7.83,1,0,3,2.3874006476302623,3.861649516946182,0.6848081666666667,0.19107624374448043,1.677861,2.7964350000000002,5.033583,False
82ac686d-5883-40c1-a302-d8039633f65f,Reluctant User,3.015,0.504,0.778,1,4.129,0.229,0.386,-6.8,28.24,4.85,13.74,4,Training Request,1.39,0.377,0.4,0.18,0.411,4.02,28.1,0.254,1.0,1.0,6,4,0.302,68.4,9.27,0,0,3,1.8545775684427435,2.0533717035657704,0.6848081666666667,0.18653017368266117,1.677861,2.7964350000000002,5.033583,False
565bf29a-e2b5-4ff8-8ada-67bfcd38ef39,Reluctant User,2.785,0.364,0.922,2,3.858,0.182,0.217,-34.5,20.79,5.08,14.68,6,VPN / Network,1.0,0.467,0.6,0.218,0.249,3.93,29.4,0.223,1.0,1.0,1,3,0.421,58.8,10.82,0,0,3,0.42831910509272825,1.653628042513573,0.6848081666666667,0.17420459228731233,1.677861,2.7964350000000002,5.033583,True
f281e7c3-fb18-44a5-a31f-bb3b2c9586ab,Reluctant User,4.044,0.611,0.776,1,5.124,0.238,0.381,-12.7,24.11,3.64,13.68,1,App Crash,16.24,0.323,0.1,0.269,0.198,7.11,29.4,0.265,1.0,1.0,2,1,0.357,74.4,6.62,0,0,3,2.781866352664115,3.6080916048994593,0.6848081666666667,0.17179158080659404,1.677861,2.7964350000000002,5.033583,False
c3bb4cab-c5a1-44c4-8c9a-80c86295972c,Reluctant User,2.008,0.469,0.893,2,5.244,0.246,0.38,-31.0,17.94,8.72,12.66,7,Software Install,7.69,0.305,0.7,0.196,0.242,4.13,18.6,0.212,1.0,1.0,4,0,0.267,33.5,3.18,0,0,3,1.4674712982042972,3.8415776936749575,0.6848081666666667,0.20990020606417428,1.677861,2.7964350000000002,5.033583,False
dbf14c79-1a3c-4fc4-bdbd-5a2b4d26cc77,Reluctant User,3.463,0.45,0.848,1,3.713,0.166,0.252,-17.5,21.23,5.24,5.32,9,Hardware,8.91,0.11,0.9,0.117,0.39,4.68,22.0,0.222,1.0,1.0,1,4,0.276,61.2,10.36,0,0,3,0.7889314100677065,1.4265504274331042,0.6848081666666667,0.15290373859287607,1.677861,2.7964350000000002,5.033583,False
c485c86d-59e7-4cea-bf5b-2be8f27fbf77,Reluctant User,3.429,0.441,0.792,2,4.111,0.225,0.345,-24.9,24.25,5.82,6.67,7,App Crash,2.34,0.413,0.7,0.204,0.118,6.77,28.3,0.205,1.0,1.0,2,5,0.497,62.0,5.7,1,0,3,1.7839269944068292,2.0665513947498875,0.6848081666666667,0.18486164262584634,1.677861,2.7964350000000002,5.033583,False
4bcfe2c9-d34f-4e90-95be-175ffebc6c26,Reluctant User,4.071,0.583,0.708,2,5.067,0.23,0.405,1.3,6.59,4.67,7.7,3,App Crash,0.51,0.252,0.3,0.117,0.292,6.33,19.7,0.209,1.0,1.0,2,1,0.25,62.2,8.92,0,0,3,2.3667942302031193,3.5658924101906826,0.6848081666666667,0.17556373270532824,1.677861,2.7964350000000002,5.033583,False
1966555a-cb24-4db8-8ddd-9ddc62e68317,Reluctant User,3.636,0.653,0.753,1,5.068,0.296,0.374,-20.3,18.9,6.27,12.43,1,App Crash,4.04,0.311,0.1,0.171,0.015,7.66,29.7,0.167,1.0,1.0,4,1,0.232,37.1,9.04,1,0,3,2.692081248160141,3.603013191782644,0.6848081666666667,0.21631439505445982,1.677861,2.7964350000000002,5.033583,False
68f1e817-74d2-4796-89fe-3c85eeb478bc,Reluctant User,3.377,0.499,0.846,1,5.143,0.2,0.325,-12.8,22.82,3.05,5.84,7,Software Install,8.13,0.184,0.7,0.145,0.217,5.92,20.9,0.197,1.0,1.0,2,2,0.398,44.8,1.7,0,0,3,1.8310273770974383,3.6955128592674997,0.6848081666666667,0.16337945245805124,1.677861,2.7964350000000002,5.033583,False
09aef847-d45f-4494-bef0-52d80cdd8171,Reluctant User,3.618,0.493,0.827,1,4.151,0.219,0.357,-25.1,21.61,2.38,12.35,5,Password Reset,19.08,0.188,0.5,0.23,0.175,4.3,37.0,0.211,1.0,1.0,3,4,0.357,55.8,4.97,0,0,3,1.8074771857521337,2.12434857260317,0.6848081666666667,0.1794162496320283,1.677861,2.7964350000000002,5.033583,False
9a9efd94-113f-4511-ab3b-9a124bfc9597,Reluctant User,2.108,0.452,0.829,2,3.875,0.236,0.406,-20.5,19.74,4.95,12.06,6,Hardware,10.3,0.515,0.6,0.311,0.427,8.29,42.6,0.366,1.0,1.0,4,3,0.216,72.5,7.28,1,0,3,1.3070356196644095,1.559314656058427,0.6848081666666667,0.20515395937591993,1.677861,2.7964350000000002,5.033583,True
052ad838-dd79-4d51-815d-3835e7a0e36a,Reluctant User,2.688,0.381,0.909,0,4.008,0.176,0.25,-35.3,24.95,8.08,3.26,9,Software Install,34.45,0.542,0.9,0.507,0.172,6.07,24.0,0.366,1.0,1.0,1,4,0.303,82.9,3.03,0,0,3,0.3517809832204883,1.7683759960340015,0.6848081666666667,0.1698086546953194,1.677861,2.7964350000000002,5.033583,False
96f084ab-cd43-4f24-91d7-7d03d65c4694,Reluctant User,3.535,0.511,0.788,0,4.811,0.246,0.327,-23.3,18.46,6.81,6.65,1,Hardware,1.39,0.415,0.1,0.197,0.073,4.97,36.2,0.17,1.0,1.0,2,2,0.27,49.4,5.52,0,0,3,1.5513688548719458,3.196498313241358,0.6848081666666667,0.20783632617015013,1.677861,2.7964350000000002,5.033583,False
5294ae63-9ded-4cf5-a758-bebc8e5c5ba2,Reluctant User,4.604,0.492,0.718,2,4.619,0.235,0.395,0.7,15.89,3.79,15.18,3,App Crash,0.57,0.413,0.3,0.19,0.174,5.29,24.9,0.2,1.0,1.0,4,3,0.289,41.0,8.45,0,0,3,1.7677362378569321,2.86930341100081,0.6848081666666667,0.1934581984103621,1.677861,2.7964350000000002,5.033583,False
25fa0929-2198-42db-9197-9ef372c96bea,Reluctant User,3.208,0.514,0.72,1,4.419,0.27,0.408,-3.7,27.92,5.77,13.79,0,Software Install,1.61,0.289,0.0,0.142,0.04,5.47,17.6,0.138,1.0,1.0,5,4,0.638,68.6,8.02,0,0,3,3.014424492198999,2.607402391690749,0.6848081666666667,0.18861053871062702,1.677861,2.7964350000000002,5.033583,False
6609da06-a154-4b24-9ddb-8a9011411010,Reluctant User,2.901,0.384,0.881,2,4.13,0.143,0.282,-24.9,27.21,4.05,7.6,6,App Crash,20.49,0.257,0.6,0.272,0.162,4.84,22.7,0.233,1.0,1.0,4,2,0.327,92.0,8.81,0,0,3,0.585811009714454,2.0727180392488784,0.6848081666666667,0.1346229025610833,1.677861,2.7964350000000002,5.033583,False
21994bc5-bd57-41ea-ac28-574b0469e5b3,Reluctant User,3.772,0.477,0.822,2,4.572,0.21,0.367,-11.4,19.0,5.64,6.86,11,App Crash,13.54,0.392,1.0,0.28,0.263,3.14,27.9,0.25,1.0,1.0,2,3,0.263,72.4,9.1,1,0,3,1.4571680894907268,2.753104482304149,0.6848081666666667,0.17939947012069474,1.677861,2.7964350000000002,5.033583,False
7074e69f-7c5b-445e-a114-62cd4f2687cc,Reluctant User,3.479,0.479,0.818,1,4.518,0.166,0.365,-13.8,21.66,5.76,1.2,4,App Crash,2.14,0.31,0.4,0.156,0.164,7.64,9.1,0.204,1.0,1.0,5,2,0.582,48.3,4.84,0,0,3,2.402119517221077,2.7071569350567692,0.6848081666666667,0.12612481601413011,1.677861,2.7964350000000002,5.033583,False
08f806a8-955c-46a1-bdf9-aeb43ad04135,Reluctant User,3.433,0.481,0.789,1,4.587,0.237,0.394,-18.1,26.23,6.39,16.89,3,Hardware,0.38,0.385,0.3,0.176,0.273,5.17,33.3,0.222,1.0,1.0,2,2,0.458,95.2,5.63,1,0,3,2.1798645863997645,2.800382090129741,0.6848081666666667,0.18533720930232558,1.677861,2.7964350000000002,5.033583,False
6bead22d-eab2-49dc-b210-e13e3d12de04,Reluctant User,2.887,0.445,0.862,1,3.773,0.2,0.337,-29.4,22.22,2.65,11.16,7,Password Reset,15.73,0.289,0.7,0.25,0.243,5.48,27.9,0.253,1.0,1.0,1,3,0.44,66.9,9.72,1,0,3,1.6102443332352077,1.4946253461180372,0.6848081666666667,0.16779511333529584,1.677861,2.7964350000000002,5.033583,False
8418ade6-7009-4408-9c9a-dd370bd8a2aa,Reluctant User,2.537,0.43,0.878,2,3.852,0.21,0.289,-14.8,24.65,3.1,18.53,5,Access / Permissions,23.53,0.264,0.5,0.298,0.198,8.32,37.0,0.292,1.0,1.0,2,3,0.268,47.7,11.25,0,0,3,0.781571975272298,1.5857949530246793,0.6848081666666667,0.19358698851928172,1.677861,2.7964350000000002,5.033583,False
3b4cf748-b267-47b4-beca-e83c7a8253c1,Reluctant User,1.875,0.35,0.907,1,4.379,0.178,0.32,-32.9,24.38,4.89,10.23,4,VPN / Network,24.77,0.331,0.4,0.338,0.016,4.18,33.1,0.216,1.0,1.0,1,1,0.491,83.1,6.27,0,0,3,0.9861642625846335,2.4785074302020473,0.6848081666666667,0.16044627612599352,1.677861,2.7964350000000002,5.033583,False
649796ee-9239-4941-8161-046d59def7fb,Reluctant User,2.237,0.451,0.91,1,3.855,0.216,0.331,-27.7,20.4,3.45,12.13,7,Hardware,3.13,0.195,0.7,0.112,0.079,6.18,28.2,0.141,1.0,1.0,3,4,0.45,46.7,8.72,0,0,3,1.6573447159258166,1.7183173524539617,0.6848081666666667,0.18020135413600236,1.677861,2.7964350000000002,5.033583,False
4baba39e-a6f7-4ff8-bc0c-d03207cb74ea,Reluctant User,2.271,0.457,0.796,1,3.603,0.217,0.38,-7.4,24.58,3.34,14.57,6,Password Reset,10.16,0.313,0.6,0.219,0.222,4.01,23.4,0.216,1.0,1.0,2,5,0.376,49.9,9.81,0,0,3,1.7000294377391814,1.258720965382151,0.6848081666666667,0.18010936120105978,1.677861,2.7964350000000002,5.033583,False
70619ce0-8649-4b33-96d4-986f0a03054a,Reluctant User,4.278,0.496,0.732,1,4.477,0.212,0.394,-1.8,17.18,5.41,17.56,1,Password Reset,14.61,0.4,0.1,0.292,0.5,5.68,42.2,0.353,1.0,1.0,6,1,0.171,67.4,8.68,0,0,3,1.445392993818074,2.5165955285781667,0.6848081666666667,0.1813576685310568,1.677861,2.7964350000000002,5.033583,False
c4e61026-d682-4a33-abeb-7e0d799a1ef2,Reluctant User,2.831,0.48,0.803,2,4.156,0.225,0.374,-30.8,23.97,3.63,13.0,4,App Crash,3.56,0.24,0.4,0.135,0.198,5.5,48.7,0.182,1.0,1.0,2,3,0.358,57.7,7.7,0,0,3,1.7898145422431546,2.156753684872375,0.6848081666666667,0.18472917279952902,1.677861,2.7964350000000002,5.033583,False
3e208224-2733-4788-9c72-9ec9ea1ccaef,Reluctant User,2.941,0.405,0.683,1,4.604,0.244,0.334,-16.7,21.63,8.39,11.01,0,Software Install,7.56,0.034,0.0,0.073,0.322,6.39,23.6,0.197,1.0,1.0,2,2,0.55,58.5,6.92,0,0,3,1.6264350897851052,2.8482642709454318,0.6848081666666667,0.20431498380924343,1.677861,2.7964350000000002,5.033583,False
770cc75f-6419-4ee9-bab4-0cc0563975a2,Reluctant User,3.291,0.536,0.823,2,3.896,0.237,0.377,-23.4,20.2,4.2,11.11,6,Training Request,4.14,0.338,0.6,0.184,0.167,7.01,37.4,0.212,1.0,1.0,4,3,0.384,58.5,12.17,0,0,3,2.291727995289961,1.7226702779826613,0.6848081666666667,0.18268604651162793,1.677861,2.7964350000000002,5.033583,False
44ab2d81-99f7-4214-ac5e-fb748909b17c,Reluctant User,4.148,0.552,0.801,2,4.605,0.216,0.417,-4.4,15.77,4.59,6.82,2,Password Reset,2.56,0.213,0.2,0.116,0.299,4.33,19.9,0.191,1.0,1.0,3,2,0.319,72.5,8.39,0,0,3,2.3947600824256696,2.8549145738364996,0.6848081666666667,0.16427318221960552,1.677861,2.7964350000000002,5.033583,False
ab6dbf0a-876b-420d-aad3-9562a7c5ddd9,Reluctant User,3.179,0.468,0.854,1,3.861,0.259,0.342,-20.5,22.66,5.45,9.47,7,Password Reset,37.13,0.404,0.7,0.465,0.268,7.33,21.1,0.386,1.0,1.0,2,6,0.335,27.8,8.98,0,0,3,1.4924933765086839,1.5203801554961736,0.6848081666666667,0.2203444215484251,1.677861,2.7964350000000002,5.033583,False
1e4b7abc-4ba2-4e9c-813a-0ac41a632ddf,Reluctant User,3.081,0.48,0.798,1,4.19,0.22,0.36,-24.2,22.19,2.74,11.2,5,Password Reset,28.28,0.287,0.5,0.345,0.295,7.43,23.1,0.335,1.0,1.0,3,2,0.342,61.7,8.85,0,0,3,1.680894907271121,2.080698402718162,0.6848081666666667,0.18302031204003533,1.677861,2.7964350000000002,5.033583,True
db4caef4-3da7-4f42-8846-ae19b4e43eae,Reluctant User,2.605,0.485,0.915,2,4.909,0.231,0.308,-24.0,17.8,5.76,16.53,6,Password Reset,7.25,0.65,0.6,0.348,0.084,4.83,33.8,0.247,1.0,1.0,2,1,0.272,54.2,6.58,0,0,3,1.2820135413600229,3.2853705427856306,0.6848081666666667,0.20138548719458346,1.677861,2.7964350000000002,5.033583,False
58133965-baed-4b7b-910d-065753399846,Reluctant User,2.77,0.558,0.713,1,4.908,0.222,0.423,3.7,14.02,5.51,9.28,1,App Crash,1.23,0.026,0.1,0.021,0.199,5.19,16.3,0.122,1.0,1.09,1,2,0.355,48.2,8.3,1,0,3,2.571386517515455,3.3895989262783703,0.6848081666666667,0.1649152193111569,1.677861,2.7964350000000002,5.033583,True
0a42e476-cc75-408d-a944-79f2667a0ed2,Reluctant User,1.739,0.351,0.896,2,4.526,0.199,0.348,-42.3,13.78,4.48,15.25,4,VPN / Network,15.63,0.362,0.4,0.282,0.251,4.46,42.5,0.261,1.0,1.0,3,2,0.519,48.2,7.56,0,0,3,1.1995878716514565,2.6714871286410413,0.6848081666666667,0.17512820135413604,1.677861,2.7964350000000002,5.033583,True
3890566f-54a7-493b-a852-80e068ae2288,Reluctant User,3.821,0.478,0.781,2,4.544,0.227,0.412,-3.6,20.73,5.41,10.67,1,Software Install,3.04,0.515,0.1,0.255,0.5,4.74,36.4,0.325,1.0,1.0,1,2,0.506,23.7,7.52,1,0,3,2.3785693258757723,2.645611404664885,0.6848081666666667,0.17300647630261998,1.677861,2.7964350000000002,5.033583,False
e7f678ef-3468-456f-a7c6-bf0c9a109eb9,Reluctant User,4.238,0.54,0.76,0,3.847,0.231,0.394,-9.2,23.53,5.64,15.97,4,Password Reset,2.03,0.208,0.4,0.109,0.141,3.39,33.6,0.131,1.0,1.0,1,5,0.277,47.6,8.83,1,0,3,2.0812481601413007,1.7142062561213014,0.6848081666666667,0.18292316750073598,1.677861,2.7964350000000002,5.033583,False
