employee_id,persona,satisfaction_score,productivity_baseline,resistance_propensity,training_times_yr,digital_dexterity,collab_density,app_activation_rt,enps_score,email_vol_daily,meetings_per_week,teams_msg_daily,tickets_per_month,ticket_category,resolution_hrs,reopened_rate,support_dependency,frustration_level,app_crash_rate,avg_load_time_sec,session_duration_min,friction_level,dex_feedback,pulse_sat,logins_per_day,failed_logins_wk,lms_completion,assessment_score,time_to_complete_hr,churn_risk_flag,is_amplifier,gmm_cluster
3fbb49f3-92c0-4c12-9317-72423454cb74,Reluctant User,2.537,0.43,0.878,2,3.852,0.21,0.289,-14.8,24.65,3.1,18.53,5,Access / Permissions,23.53,0.264,0.5,0.298,0.198,8.32,37.0,0.292,1.0,1.0,2,3,0.268,47.7,11.25,0,0,3
6045e2fa-cadd-496d-bb7a-7e43ab84d1df,Reluctant User,1.875,0.35,0.907,1,4.379,0.178,0.32,-32.9,24.38,4.89,10.23,4,VPN / Network,24.77,0.331,0.4,0.338,0.016,4.18,33.1,0.216,1.0,1.0,1,1,0.491,83.1,6.27,0,0,3
958b6a58-7122-4542-a5c3-d36bc9a52117,Reluctant User,2.237,0.451,0.91,1,3.855,0.216,0.331,-27.7,20.4,3.45,12.13,7,Hardware,3.13,0.195,0.7,0.112,0.079,6.18,28.2,0.141,1.0,1.0,3,4,0.45,46.7,8.72,0,0,3
6947daaa-9b4f-4423-b45d-e460f928737e,Reluctant User,2.271,0.457,0.796,1,3.603,0.217,0.38,-7.4,24.58,3.34,14.57,6,Password Reset,10.16,0.313,0.6,0.219,0.222,4.01,23.4,0.216,1.0,1.0,2,5,0.376,49.9,9.81,0,0,3
2844386e-7145-469a-a8e3-9d45d3fd8093,Reluctant User,4.278,0.496,0.732,1,4.477,0.212,0.394,-1.8,17.18,5.41,17.56,1,Password Reset,14.61,0.4,0.1,0.292,0.5,5.68,42.2,0.353,1.0,1.0,6,1,0.171,67.4,8.68,0,0,3
5fed4d48-9ec6-4b61-bc20-351b1e545512,Reluctant User,2.831,0.48,0.803,2,4.156,0.225,0.374,-30.8,23.97,3.63,13.0,4,App Crash,3.56,0.24,0.4,0.135,0.198,5.5,48.7,0.182,1.0,1.0,2,3,0.358,57.7,7.7,0,0,3
37266610-e7b0-474d-8dd2-79921a0d687e,Reluctant User,2.941,0.405,0.683,1,4.604,0.244,0.334,-16.7,21.63,8.39,11.01,0,Software Install,7.56,0.034,0.0,0.073,0.322,6.39,23.6,0.197,1.0,1.0,2,2,0.55,58.5,6.92,0,0,3
4ed76aa6-d996-4af4-9d7e-34398a14a51e,Reluctant User,3.291,0.536,0.823,2,3.896,0.237,0.377,-23.4,20.2,4.2,11.11,6,Training Request,4.14,0.338,0.6,0.184,0.167,7.01,37.4,0.212,1.0,1.0,4,3,0.384,58.5,12.17,0,0,3
7f3ef324-048d-4dbf-8fed-10178829ec16,Reluctant User,4.148,0.552,0.801,2,4.605,0.216,0.417,-4.4,15.77,4.59,6.82,2,Password Reset,2.56,0.213,0.2,0.116,0.299,4.33,19.9,0.191,1.0,1.0,3,2,0.319,72.5,8.39,0,0,3
1c41508f-ab09-47f1-b7b8-ec7818fa4485,Reluctant User,3.179,0.468,0.854,1,3.861,0.259,0.342,-20.5,22.66,5.45,9.47,7,Password Reset,37.13,0.404,0.7,0.465,0.268,7.33,21.1,0.386,1.0,1.0,2,6,0.335,27.8,8.98,0,0,3
dec77567-6c9a-415d-b600-62e8771aff7d,Reluctant User,3.081,0.48,0.798,1,4.19,0.22,0.36,-24.2,22.19,2.74,11.2,5,Password Reset,28.28,0.287,0.5,0.345,0.295,7.43,23.1,0.335,1.0,1.0,3,2,0.342,61.7,8.85,0,0,3
874a29f0-56a1-4bba-bf86-0b0c57cdf83f,Reluctant User,2.605,0.485,0.915,2,4.909,0.231,0.308,-24.0,17.8,5.76,16.53,6,Password Reset,7.25,0.65,0.6,0.348,0.084,4.83,33.8,0.247,1.0,1.0,2,1,0.272,54.2,6.58,0,0,3
e0c2e021-c90c-4758-9d65-f742eb038117,Reluctant User,2.77,0.558,0.713,1,4.908,0.222,0.423,3.7,14.02,5.51,9.28,1,App Crash,1.23,0.026,0.1,0.021,0.199,5.19,16.3,0.122,1.0,1.09,1,2,0.355,48.2,8.3,1,0,3
0f1ee72a-6ff0-4600-a9bb-cb1b6b4952cc,Reluctant User,1.739,0.351,0.896,2,4.526,0.199,0.348,-42.3,13.78,4.48,15.25,4,VPN / Network,15.63,0.362,0.4,0.282,0.251,4.46,42.5,0.261,1.0,1.0,3,2,0.519,48.2,7.56,0,0,3
1d443e19-facb-4fba-a909-910622c109b6,Reluctant User,3.821,0.478,0.781,2,4.544,0.227,0.412,-3.6,20.73,5.41,10.67,1,Software Install,3.04,0.515,0.1,0.255,0.5,4.74,36.4,0.325,1.0,1.0,1,2,0.506,23.7,7.52,1,0,3
9e6ee526-eb3f-4572-9da5-9cfbf55305da,Reluctant User,4.238,0.54,0.76,0,3.847,0.231,0.394,-9.2,23.53,5.64,15.97,4,Password Reset,2.03,0.208,0.4,0.109,0.141,3.39,33.6,0.131,1.0,1.0,1,5,0.277,47.6,8.83,1,0,3
cd0b5162-d605-4376-b52a-6d016a580345,Reluctant User,2.141,0.365,0.862,0,3.514,0.195,0.289,-21.1,31.25,7.15,13.71,5,Password Reset,8.18,0.198,0.5,0.151,0.115,6.37,24.1,0.174,1.0,1.0,3,6,0.5,74.8,6.37,0,0,3
a55f7ea1-5577-454d-8870-d78e285b2e41,Reluctant User,2.99,0.451,0.868,1,4.56,0.24,0.378,-16.6,21.77,8.75,13.44,6,Password Reset,11.78,0.24,0.6,0.198,0.269,2.12,35.3,0.201,1.0,1.0,0,1,0.444,68.8,5.79,0,0,3
00c2496c-7bfc-4168-8c3f-03af2e0e0123,Reluctant User,3.518,0.527,0.707,2,4.79,0.232,0.464,1.7,13.87,3.41,14.92,1,App Crash,0.83,0.043,0.1,0.026,0.236,4.15,5.0,0.125,1.0,1.0,4,2,0.43,55.5,9.21,0,0,3
6346c1fc-531e-4947-80e1-c767d4970ae2,Reluctant User,3.025,0.423,0.818,0,3.927,0.196,0.274,-30.1,20.97,3.05,14.33,2,App Crash,11.14,0.049,0.2,0.107,0.147,5.13,31.4,0.149,1.0,1.0,3,4,0.408,39.7,7.14,0,0,3
a692a96f-d21c-4a12-9207-4539b4a8dfeb,Reluctant User,3.033,0.477,0.777,2,4.527,0.239,0.335,-17.4,28.26,5.15,15.26,4,App Crash,0.15,0.276,0.4,0.125,0.5,7.15,28.6,0.284,1.0,1.0,0,3,0.258,68.7,7.51,1,0,3
e4b6fb68-477c-4d1b-b009-9ea250f2d837,Reluctant User,4.204,0.575,0.71,2,5.293,0.171,0.43,1.2,18.59,1.88,19.53,0,Access / Permissions,19.32,0.276,0.0,0.272,0.231,4.38,8.1,0.249,1.14,1.0,1,1,0.315,75.0,4.34,1,0,3
42eac8c3-e2b5-41af-9f21-a4ab6fb4bc76,Reluctant User,2.432,0.438,0.799,2,4.497,0.214,0.307,-17.9,27.59,5.97,17.47,5,Hardware,22.1,0.17,0.5,0.245,0.182,5.84,31.1,0.236,1.0,1.0,2,4,0.452,71.4,10.13,0,0,3
f39fe45e-8d83-4a1a-95e5-b14827896951,Reluctant User,2.498,0.515,0.754,1,4.532,0.213,0.36,-12.1,22.88,5.17,12.87,3,VPN / Network,13.21,0.503,0.3,0.327,0.028,5.08,32.9,0.223,1.0,1.0,0,2,0.227,45.4,9.25,1,0,3
c1b62abf-bc12-4a97-a561-93e47339ae5c,Reluctant User,4.216,0.472,0.739,2,4.257,0.199,0.37,-12.3,25.23,5.55,9.23,5,VPN / Network,6.97,0.192,0.5,0.139,0.054,6.62,8.5,0.152,1.0,1.0,2,2,0.246,46.8,9.62,0,0,3
8ed1fdb8-6a8c-4058-8994-6feba8e70e23,Reluctant User,2.475,0.515,0.828,2,4.526,0.218,0.374,-24.4,31.29,4.54,12.47,2,Hardware,2.9,0.528,0.2,0.26,0.149,5.76,15.1,0.232,1.0,1.0,2,3,0.394,79.5,8.97,0,0,3
d0896c7b-3313-44e9-8f15-bf1a419a7b12,Reluctant User,2.869,0.553,0.803,2,5.005,0.194,0.411,-25.5,12.81,5.38,3.3,7,App Crash,15.38,0.222,0.7,0.218,0.098,6.45,47.6,0.202,1.0,1.0,2,1,0.273,42.3,5.17,1,0,3
7ef793b1-809d-43e4-a331-57dc2ee811f8,Reluctant User,2.939,0.511,0.792,2,3.833,0.226,0.45,-21.6,26.48,5.71,14.32,6,Software Install,36.81,0.196,0.6,0.369,0.34,4.37,25.1,0.33,1.0,1.0,3,3,0.451,64.2,8.66,1,0,3
7b81486a-7b40-481e-910b-5b10c09c1c45,Reluctant User,1.842,0.492,0.894,0,4.197,0.245,0.359,-35.5,21.53,5.3,6.76,2,App Crash,2.84,0.177,0.2,0.101,0.041,3.68,36.8,0.1,1.0,1.0,1,2,0.277,34.9,6.98,0,0,3
2f914f93-9b5c-4213-83ad-46e84a3067bc,Reluctant User,2.628,0.423,0.833,1,4.731,0.21,0.353,-25.0,17.25,2.98,15.49,7,Training Request,6.75,0.245,0.7,0.162,0.229,5.75,38.3,0.207,1.0,1.0,3,2,0.387,54.1,6.27,0,0,3
372e35ea-3130-4381-8454-0eb7e58208ae,Reluctant User,3.548,0.452,0.771,2,4.626,0.199,0.353,-14.3,21.5,5.26,18.92,3,Hardware,3.84,0.288,0.3,0.159,0.273,4.47,30.9,0.206,1.0,1.0,3,1,0.396,65.6,9.2,1,0,3
ad3f5cfb-e658-449c-851a-ec36c8e0c1de,Reluctant User,2.499,0.415,0.813,0,3.763,0.23,0.357,-15.7,30.45,7.78,5.2,3,Software Install,6.1,0.245,0.3,0.157,0.361,5.25,37.2,0.239,1.0,1.0,2,2,0.307,57.6,11.52,1,0,3
6c64fea5-a670-48ed-b583-64701514fc34,Reluctant User,3.701,0.522,0.88,1,4.412,0.18,0.348,-19.3,28.67,5.36,10.8,7,Access / Permissions,6.1,0.163,0.7,0.12,0.068,5.68,5.9,0.137,1.0,1.0,3,1,0.334,64.8,11.19,0,0,3
79167beb-4f52-42c2-a31d-c6a7cd3463f3,Reluctant User,2.798,0.343,0.867,1,3.914,0.148,0.326,-14.9,12.0,5.21,6.74,5,Training Request,41.83,0.103,0.5,0.366,0.141,7.06,24.7,0.296,1.0,1.0,4,3,0.285,42.1,9.44,0,0,3
7d4a2df5-a730-4722-93ee-102b2835dd9f,Reluctant User,2.834,0.516,0.819,2,4.445,0.213,0.272,-25.4,18.15,7.34,4.09,8,Password Reset,3.23,0.199,0.8,0.114,0.247,6.38,5.0,0.195,1.0,1.0,1,3,0.358,47.3,8.14,0,0,3
41b5032c-eca7-44c0-94eb-b811d6679c8d,Reluctant User,1.838,0.368,0.807,2,4.532,0.193,0.277,-39.3,26.71,3.88,10.57,2,Hardware,8.12,0.269,0.2,0.183,0.177,4.18,9.5,0.186,1.0,1.0,4,1,0.254,64.3,7.77,0,0,3
6e74de57-1903-4569-adda-f01531112cba,Reluctant User,4.593,0.405,0.78,1,4.537,0.228,0.306,-19.9,21.89,6.33,13.54,4,Hardware,38.99,0.163,0.4,0.371,0.328,3.48,21.5,0.319,1.0,1.0,1,1,0.335,67.1,6.39,0,0,3
3bb56067-01d1-4467-b2b9-9e4ab6d19353,Reluctant User,2.712,0.474,0.768,2,4.778,0.228,0.337,-25.9,21.91,4.2,14.02,3,Password Reset,6.18,0.355,0.3,0.207,0.121,7.76,20.3,0.217,1.0,1.0,1,2,0.442,60.9,7.66,0,0,3
e77de4dc-4ca6-4890-9e65-d0d094f7696c,Reluctant User,4.019,0.504,0.799,1,3.489,0.244,0.412,-9.4,14.16,6.63,11.62,9,App Crash,22.08,0.122,0.9,0.223,0.5,2.83,27.4,0.29,1.0,1.0,3,6,0.235,70.3,10.02,1,0,3
665eed4a-9ee1-498f-b983-98d7f9af9bd2,Reluctant User,3.8,0.449,0.701,2,3.928,0.225,0.423,-4.7,18.27,6.2,4.34,2,Software Install,0.61,0.338,0.2,0.157,0.147,4.52,26.8,0.168,1.0,1.0,4,3,0.306,36.5,11.85,0,0,3
6dc43965-c846-40c9-a462-8a56886681d9,Reluctant User,2.796,0.486,0.81,2,5.061,0.236,0.32,-1.8,15.21,4.38,11.49,5,App Crash,27.03,0.253,0.5,0.32,0.5,6.17,28.3,0.372,1.0,1.0,3,2,0.417,51.9,6.57,0,0,3
208f9742-747e-4a3d-9846-fbce14ef2c2f,Reluctant User,2.637,0.528,0.75,2,4.927,0.228,0.455,-7.4,13.73,4.6,5.03,2,Hardware,2.02,0.071,0.2,0.047,0.117,7.66,28.7,0.135,1.0,1.31,3,3,0.131,81.7,4.21,1,0,3
6b928b77-16cc-412b-ba7b-4e888307747a,Reluctant User,1.613,0.436,0.891,2,4.102,0.19,0.311,-34.9,15.71,6.47,5.29,11,VPN / Network,51.04,0.189,1.0,0.475,0.305,4.92,30.3,0.378,1.0,1.0,3,4,0.564,74.7,7.14,1,0,3
45376756-1c65-40de-b68c-6fb59b03f4e1,Reluctant User,3.71,0.535,0.757,1,4.835,0.176,0.348,-2.3,17.36,2.22,7.01,1,VPN / Network,1.66,0.512,0.1,0.243,0.183,5.24,17.4,0.229,1.0,1.0,0,1,0.475,66.2,10.01,1,0,3
17daaa0a-ac99-4906-9971-692e2c32b0b8,Reluctant User,2.295,0.47,0.895,0,3.353,0.181,0.278,-31.0,18.19,4.34,15.2,6,Access / Permissions,10.19,0.237,0.6,0.184,0.405,3.89,19.8,0.253,1.0,1.0,6,2,0.191,56.0,12.34,0,0,3
494d262d-ab35-4889-9e29-53c1a1573920,Reluctant User,2.963,0.439,0.872,1,4.027,0.169,0.279,-30.0,17.79,5.93,13.18,6,Access / Permissions,4.65,0.187,0.6,0.12,0.368,5.39,26.6,0.224,1.0,1.0,8,2,0.129,71.5,10.82,0,0,3
4f4536aa-558a-4fce-863f-d59381fe94de,Reluctant User,2.705,0.495,0.807,1,4.222,0.224,0.347,-18.5,27.1,4.54,12.29,4,Password Reset,6.46,0.334,0.4,0.199,0.392,3.47,26.8,0.252,1.0,1.0,4,1,0.363,63.6,10.77,1,0,3
456b51d7-c191-407b-af4e-c60e5556b937,Reluctant User,1.758,0.375,0.894,2,4.077,0.215,0.381,-35.4,17.46,5.2,7.55,7,Access / Permissions,5.03,0.263,0.7,0.157,0.29,4.07,16.2,0.206,1.0,1.0,7,2,0.237,38.3,6.5,0,0,3
83a19751-8fd3-43a1-addb-3cfa62b68991,Reluctant User,2.531,0.483,0.857,2,4.158,0.237,0.368,-23.5,29.13,1.94,9.45,3,Password Reset,52.25,0.386,0.3,0.573,0.055,6.35,37.8,0.366,1.0,1.0,3,2,0.466,70.9,6.56,0,0,3
392e31b0-6c0f-4b6a-ae19-217683d707f7,Reluctant User,2.406,0.409,0.844,2,4.508,0.133,0.282,-39.5,19.58,3.72,5.52,3,Software Install,4.15,0.39,0.3,0.207,0.392,4.55,34.2,0.267,1.0,1.0,0,3,0.403,46.7,5.55,0,0,3
b796a029-4961-41cb-9861-85a6beb802b2,Reluctant User,2.581,0.385,0.917,1,4.273,0.185,0.263,-39.9,24.2,6.02,16.46,5,App Crash,16.95,0.453,0.5,0.334,0.108,6.58,18.4,0.265,1.0,1.0,3,2,0.374,67.9,6.87,0,0,3
66bcae29-7501-4f98-804e-a77f16f631e0,Reluctant User,3.845,0.531,0.754,2,4.08,0.26,0.436,-0.6,24.36,3.87,19.79,6,App Crash,1.5,0.588,0.6,0.276,0.312,4.97,24.9,0.281,1.0,1.0,2,3,0.297,37.0,10.03,0,0,3
8a27fb1f-5b6d-4476-9978-701c46c1372d,Reluctant User,1.842,0.358,0.857,0,3.629,0.2,0.244,-28.0,17.51,3.05,13.23,7,App Crash,21.61,0.371,0.7,0.332,0.074,3.15,47.1,0.22,1.0,1.0,3,4,0.536,78.8,11.45,0,0,3
c299fc45-0822-4339-a52c-7654e7df48c5,Reluctant User,3.788,0.455,0.887,1,4.049,0.18,0.365,-15.9,20.36,6.59,13.93,5,Password Reset,12.09,0.364,0.5,0.256,0.16,6.95,28.6,0.246,1.0,1.0,3,2,0.443,54.4,8.89,0,0,3
93e81e38-d3d5-4068-bff5-6e14f51160f5,Reluctant User,2.783,0.456,0.763,1,4.622,0.19,0.39,-12.4,19.49,5.77,10.36,2,Password Reset,41.82,0.174,0.2,0.398,0.402,3.23,31.0,0.352,1.0,1.09,0,1,0.426,43.6,7.69,0,0,3
16f6c85a-f980-44b7-a2dd-e46cf545e9cc,Reluctant User,4.229,0.598,0.788,1,5.218,0.219,0.364,1.3,23.86,3.37,4.52,2,Access / Permissions,5.19,0.273,0.2,0.163,0.481,4.3,20.9,0.269,1.0,1.0,1,0,0.492,49.0,6.07,1,0,3
5a225641-0f61-4811-8dae-72b5dbab9a9c,Reluctant User,3.672,0.477,0.864,1,4.478,0.196,0.357,-7.8,21.36,5.21,7.62,8,Password Reset,2.69,0.16,0.8,0.093,0.462,4.9,23.9,0.234,1.0,1.0,3,1,0.248,53.6,7.97,0,0,3
0028a0b6-f5ff-43fa-aa66-8ce3798b89a9,Reluctant User,3.33,0.502,0.898,1,4.414,0.202,0.241,-26.2,18.26,3.42,9.14,6,Password Reset,4.33,0.316,0.6,0.175,0.194,6.71,42.1,0.213,1.0,1.0,3,4,0.501,57.9,8.61,1,0,3
84687bea-e49a-46db-99fe-fc3d0bca52a8,Reluctant User,3.794,0.434,0.747,1,4.02,0.239,0.39,-16.8,22.6,4.77,9.46,3,Hardware,18.04,0.306,0.3,0.276,0.189,4.41,28.1,0.239,1.0,1.0,5,4,0.331,75.1,5.27,0,0,3
b79aa535-1d4e-4506-98a2-1604f0116ae0,Reluctant User,4.2,0.535,0.783,3,3.903,0.198,0.325,-2.5,23.7,5.26,8.54,4,App Crash,10.9,0.386,0.4,0.257,0.167,3.81,26.3,0.217,1.18,1.11,5,5,0.397,58.9,10.04,1,0,3
8cf36562-1ead-4f61-8f9e-7692b4e92149,Reluctant User,2.912,0.416,0.768,1,4.33,0.195,0.359,-25.1,31.25,3.79,11.19,4,Software Install,20.99,0.443,0.4,0.36,0.476,5.44,27.1,0.377,1.0,1.0,3,0,0.343,29.8,7.35,1,0,3
4888028f-2488-4b67-ab11-1d3f51791e33,Reluctant User,4.044,0.492,0.773,1,4.304,0.221,0.36,-12.5,22.34,6.11,7.6,2,Password Reset,0.91,0.335,0.2,0.158,0.158,4.88,52.5,0.175,1.0,1.0,3,1,0.153,42.0,9.92,1,0,3
278afd74-ca1d-4504-857b-d711a5abced2,Reluctant User,3.352,0.443,0.8,1,4.396,0.21,0.321,-28.8,22.05,6.35,19.67,6,Hardware,11.03,0.045,0.6,0.105,0.319,4.5,27.4,0.193,1.0,1.0,3,1,0.465,93.8,8.18,0,0,3
942cf603-88ea-4707-9355-1c45d82c33e1,Reluctant User,3.231,0.539,0.82,2,4.804,0.218,0.356,-19.1,24.14,5.4,5.54,8,Training Request,25.5,0.3,0.8,0.33,0.2,5.52,18.7,0.28,1.0,1.0,3,2,0.159,59.8,8.79,1,0,3
d83e5e73-b1e3-4561-8174-693ef04a8d4e,Reluctant User,3.21,0.564,0.825,2,4.708,0.207,0.336,-28.4,17.25,5.62,14.55,3,Password Reset,1.22,0.141,0.3,0.073,0.367,3.39,20.4,0.181,1.0,1.0,0,2,0.254,70.4,6.8,0,0,3
8bb4dd45-2b56-4a78-8d60-cdf536cdf06c,Reluctant User,3.187,0.5,0.823,0,4.282,0.185,0.349,-28.4,13.37,2.82,9.95,5,VPN / Network,1.17,0.18,0.5,0.09,0.469,2.62,34.8,0.212,1.0,1.0,2,2,0.31,54.0,7.51,1,0,3
ee59c57c-0ab2-4410-92c4-c45c87836ff4,Reluctant User,3.598,0.447,0.76,1,4.369,0.248,0.395,-14.9,20.44,7.04,12.85,5,Password Reset,12.0,0.237,0.5,0.198,0.392,8.41,12.7,0.301,1.0,1.0,3,3,0.145,44.9,9.48,0,0,3
18bbd6c4-a2b6-44b4-a5d2-7e738d80d9ca,Reluctant User,2.454,0.482,0.833,1,4.677,0.175,0.278,-28.6,27.36,4.86,13.03,4,Hardware,3.61,0.432,0.4,0.222,0.319,5.36,31.5,0.26,1.0,1.0,1,3,0.239,51.7,7.94,1,0,3
765c059e-d733-4a01-8b86-40d66b1d71ac,Reluctant User,2.095,0.388,0.806,1,4.99,0.205,0.374,-13.9,28.17,3.6,11.63,4,Software Install,11.14,0.189,0.4,0.17,0.206,5.46,19.8,0.201,1.0,1.0,3,1,0.387,59.7,5.99,1,0,3
c73064b8-635a-4aaa-af04-d28c4c6b57d3,Reluctant User,3.241,0.448,0.764,2,4.225,0.206,0.401,-16.1,12.6,5.22,6.47,2,App Crash,9.28,0.47,0.2,0.282,0.301,4.03,8.4,0.272,1.0,1.0,2,2,0.322,52.0,8.42,0,0,3
c8b8c322-22ad-4b0c-baec-b683f30e5981,Reluctant User,2.051,0.461,0.832,2,4.32,0.236,0.331,-31.9,25.33,6.12,9.67,3,VPN / Network,47.92,0.302,0.3,0.502,0.095,6.55,17.2,0.345,1.0,1.0,1,3,0.331,82.9,8.97,1,0,3
b6833135-e832-4362-a795-045ec46d1d09,Reluctant User,3.115,0.544,0.809,1,4.205,0.204,0.352,-12.8,11.08,5.77,11.68,2,VPN / Network,21.23,0.367,0.2,0.327,0.5,4.4,27.3,0.358,1.0,1.0,4,3,0.259,50.0,10.95,1,0,3
dc77e276-5f7c-43f6-a9d5-422ebc6c964d,Reluctant User,3.047,0.479,0.786,2,3.497,0.195,0.367,-26.2,24.3,3.37,11.43,5,Hardware,14.34,0.466,0.5,0.319,0.313,1.02,41.0,0.264,1.0,1.0,2,4,0.365,44.3,10.51,0,0,3
7b7b351b-d2d3-4bc0-9422-91506daad142,Reluctant User,2.835,0.552,0.703,2,4.787,0.216,0.421,-14.6,24.0,6.14,6.91,1,VPN / Network,2.71,0.313,0.1,0.162,0.132,4.35,36.1,0.164,1.0,1.0,4,2,0.324,68.5,8.07,0,0,3
65b042e6-1735-4f91-b176-f386b89c96a6,Reluctant User,3.561,0.495,0.868,2,4.876,0.183,0.309,-28.4,13.38,4.91,16.16,2,Hardware,3.36,0.427,0.2,0.218,0.259,4.78,24.1,0.234,1.0,1.0,5,1,0.179,70.1,7.11,0,0,3
530ad5af-bb0a-4337-8111-8bf81eea49be,Reluctant User,3.996,0.545,0.803,2,5.018,0.207,0.379,-7.0,27.0,5.75,1.03,7,Software Install,20.86,0.271,0.7,0.281,0.148,4.94,36.7,0.235,1.0,1.0,3,1,0.338,58.4,7.74,0,0,3
80d0cac5-8557-42fc-9e59-9d58f7e1b68c,Reluctant User,3.929,0.534,0.823,2,4.695,0.247,0.429,-12.9,30.72,3.8,10.0,3,Password Reset,10.13,0.489,0.3,0.297,0.192,4.9,23.4,0.255,1.0,1.0,5,1,0.223,50.2,7.15,0,0,3
5ce380fb-4dbc-4e7e-b76e-6fb7534c9d18,Reluctant User,2.403,0.377,0.843,2,4.383,0.197,0.292,-24.7,21.69,6.57,7.31,8,VPN / Network,17.62,0.602,0.8,0.406,0.353,4.23,12.3,0.351,1.0,1.0,1,2,0.459,33.3,9.21,0,0,3
8c546931-ed63-4e5c-ab4f-2c6564c9f315,Reluctant User,3.104,0.463,0.808,1,3.989,0.247,0.348,-13.8,22.7,5.27,11.73,5,VPN / Network,6.66,0.337,0.5,0.203,0.397,4.09,27.2,0.261,1.0,1.0,6,3,0.317,73.9,10.28,0,0,3
2d34a405-800c-4d79-9ce7-e195beeef5ff,Reluctant User,2.877,0.471,0.866,1,4.09,0.222,0.355,-26.8,29.4,6.78,15.07,9,VPN / Network,1.37,0.092,0.9,0.052,0.293,4.75,11.9,0.161,1.0,1.0,2,2,0.637,69.3,10.68,0,0,3
2a7272cc-28e2-401e-bf66-5d9b7677030b,Reluctant User,3.644,0.575,0.771,2,4.938,0.212,0.357,-15.9,16.37,2.7,5.37,2,Hardware,3.88,0.163,0.2,0.103,0.115,2.73,34.9,0.113,1.0,1.0,1,1,0.466,52.3,7.38,1,0,3
85847834-0a20-405c-a80f-426d4b7ad067,Reluctant User,3.315,0.44,0.749,2,4.157,0.228,0.376,-18.6,16.49,2.9,20.41,0,App Crash,2.08,0.148,0.0,0.083,0.099,2.26,35.1,0.094,1.0,1.0,3,3,0.346,58.8,7.18,0,0,3
5e6047f4-a6e1-454b-8295-d8e2bc941451,Reluctant User,3.561,0.483,0.781,2,4.108,0.24,0.368,-7.8,17.8,4.64,11.81,4,Hardware,15.96,0.226,0.4,0.224,0.169,5.35,18.2,0.216,1.0,1.0,3,5,0.424,55.1,7.36,1,0,3
da5dc0ba-1f2b-45b9-96e7-c2a47ff7ef0f,Reluctant User,3.754,0.505,0.759,1,4.809,0.261,0.396,6.4,22.19,7.2,12.53,3,VPN / Network,12.14,0.218,0.3,0.191,0.439,5.37,28.5,0.281,1.19,1.21,4,3,0.13,79.2,4.34,0,0,3
752dd312-72df-45ef-96ab-abba3659ce18,Reluctant User,2.781,0.424,0.792,2,4.73,0.165,0.368,-28.0,22.17,7.94,5.24,5,Password Reset,1.14,0.305,0.5,0.146,0.355,6.52,28.4,0.245,1.0,1.0,1,1,0.466,44.5,5.79,1,0,3
5e4296ed-0346-4941-bca0-389ed9872e0a,Reluctant User,2.311,0.511,0.813,0,3.965,0.206,0.357,-22.7,19.23,3.67,10.81,1,Password Reset,11.84,0.202,0.1,0.181,0.111,4.82,35.7,0.172,1.0,1.0,2,4,0.27,49.9,8.13,1,0,3
2e364a41-a899-426d-84d4-b92a02572570,Reluctant User,2.074,0.428,0.864,1,4.561,0.175,0.327,-23.7,20.5,5.08,14.89,7,Hardware,25.18,0.299,0.7,0.327,0.494,3.41,14.5,0.346,1.0,1.0,5,0,0.37,48.7,8.96,0,0,3
e46d310b-3c47-4ed1-8e28-b62c85253b2d,Reluctant User,3.767,0.495,0.789,1,3.924,0.187,0.341,-7.6,19.3,5.23,11.84,1,Password Reset,14.13,0.267,0.1,0.228,0.067,2.29,33.0,0.157,1.0,1.0,5,4,0.28,62.0,9.18,1,0,3
d8e0c957-3cb2-4fa1-8d27-8c17f3d3d22a,Reluctant User,2.853,0.469,0.786,1,5.064,0.245,0.379,-12.4,19.54,6.08,11.56,3,Password Reset,7.94,0.255,0.3,0.175,0.03,3.86,13.8,0.135,1.0,1.0,3,0,0.292,58.7,6.64,1,0,3
0c685f80-7640-4fee-b400-68723749ca88,Reluctant User,3.456,0.405,0.812,2,3.439,0.185,0.343,-29.9,18.16,6.33,10.79,3,Password Reset,4.74,0.658,0.3,0.332,0.411,5.83,34.8,0.348,1.0,1.0,1,7,0.34,60.6,7.22,1,0,3
8c935aeb-6d63-48a3-9faa-82dc69d1aedc,Reluctant User,3.829,0.516,0.902,1,3.887,0.178,0.359,-26.0,18.2,3.33,5.49,6,VPN / Network,29.88,0.232,0.6,0.333,0.287,7.36,37.6,0.326,1.0,1.0,3,4,0.368,46.6,7.66,1,0,3
5d3f72dc-d595-411f-8eb7-589f1ad6b140,Reluctant User,2.801,0.484,0.77,1,5.13,0.191,0.262,-20.8,12.0,5.1,5.47,3,VPN / Network,5.04,0.559,0.3,0.29,0.068,5.28,20.3,0.218,1.0,1.0,2,1,0.357,77.3,7.44,1,0,3
86db4ca3-b8fa-417d-ba82-b846be15d001,Reluctant User,2.451,0.435,0.785,1,4.417,0.189,0.293,-26.1,20.88,1.99,15.68,3,Password Reset,18.53,0.26,0.3,0.259,0.391,3.38,39.2,0.28,1.0,1.0,2,2,0.36,52.1,9.58,0,0,3
